dataset,photon_pt,photon_sieie,n,weight_nominal:sumw,weight_nominal:sumw2
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.0, 0.001)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.001, 0.002)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.002, 0.003)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.003, 0.004)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.004, 0.005)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.005, 0.006)",3,8.6075974128042789e-07,2.4742942466314969e-13
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.006, 0.007)",1,3.1734911986035455e-07,1.0071046387614168e-13
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.007, 0.008)",21,4.4035021244055966e-06,1.5234048424009695e-12
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.008, 0.009000000000000001)",567,6.0641316517739967e-05,3.9435698283579066e-11
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.009000000000000001, 0.01)",1377,0.00018241454030635678,9.66457949730349e-11
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.01, 0.011)",37,5.7670979625139409e-06,2.5213617771896269e-12
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.011, 0.012)",3,3.1060165716674396e-07,2.4777427699066003e-13
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.014, 0.015)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.0, 0.001)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.001, 0.002)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.002, 0.003)",3,-2.7887002332081223e-07,2.344910133728495e-13
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.003, 0.004)",2,2.7867268549837501e-08,1.6039861246661612e-13
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.004, 0.005)",1,-2.8605691490705273e-07,8.1828558566140807e-14
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.005, 0.006)",2,2.9800439439948615e-07,8.8806619081404487e-14
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.006, 0.007)",6,1.1015037422451137e-06,3.2320573210742294e-13
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.007, 0.008)",37,1.5379264059045889e-06,2.6429213450178429e-12
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.008, 0.009000000000000001)",2126,0.00015865086080696378,1.5090427745555543e-10
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.009000000000000001, 0.01)",5959,0.00042532993152026723,4.17823526417402e-10
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.01, 0.011)",158,9.6070128278555784e-06,1.0622990723519411e-11
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.011, 0.012)",6,1.0598691146770616e-06,4.5207268609850426e-13
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.014, 0.015)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.0, 0.001)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.001, 0.002)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.002, 0.003)",3,-8.4343156610438473e-07,2.3772743700229862e-13
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.003, 0.004)",5,-5.9675287860218993e-07,3.7066517149447336e-13
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.004, 0.005)",10,6.0534510687441486e-07,6.1936606568338082e-13
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.005, 0.006)",17,-7.6322750608383275e-07,1.4487651282262634e-12
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.006, 0.007)",31,1.9401703261543792e-06,2.246842762142707e-12
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.007, 0.008)",180,1.0280918370113914e-05,1.2745957981849929e-11
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.008, 0.009000000000000001)",10825,0.0004573937802859532,7.6924239738527077e-10
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.009000000000000001, 0.01)",29597,0.0013060986790845871,2.094773717538618e-09
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.01, 0.011)",929,3.577503129360695e-05,6.5635638594657591e-11
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.011, 0.012)",31,1.4631231998704458e-06,2.0050737370948429e-12
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.012, 0.013000000000000001)",9,1.6932958893935706e-06,6.3603375843094026e-13
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.014, 0.015)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.016, 0.017)",1,-2.8511297432300657e-07,8.1289408127311402e-14
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.018000000000000002, 0.019)",1,2.9800439439948615e-07,8.8806619081404487e-14
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.0, 0.001)",2,5.6177676135368046e-07,1.5779727319986191e-13
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.001, 0.002)",5,1.4347568781136437e-06,4.12807008159944e-13
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.002, 0.003)",38,4.6471078774364105e-06,2.6221082689272303e-12
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.003, 0.004)",56,7.4286215677831077e-06,4.0935492127616399e-12
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.004, 0.005)",118,1.723567754642548e-05,8.3471125255167651e-12
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.005, 0.006)",169,2.3790759789492804e-05,1.268727897979733e-11
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.006, 0.007)",270,3.4089957483083831e-05,1.9784111035010765e-11
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.007, 0.008)",2007,0.00031480752549190553,1.4630186994904325e-10
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",150463,0.022920332111386599,1.0840521332356581e-08
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",424740,0.064685805965088494,3.0533743243528671e-08
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.01, 0.011)",12606,0.0019228410737486097,9.0541555023598624e-10
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.011, 0.012)",275,4.472161990712482e-05,2.0272289726556458e-11
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",45,6.6450869852341231e-06,3.0336497197955314e-12
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",1,0,0
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.014, 0.015)",0,,
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",1,2.7316676542751258e-07,7.4620081734129678e-14
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.002, 0.003)",4,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.003, 0.004)",6,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.004, 0.005)",2,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.005, 0.006)",8,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.006, 0.007)",42,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.007, 0.008)",491,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.008, 0.009000000000000001)",7882,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.009000000000000001, 0.01)",13630,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.01, 0.011)",591,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.011, 0.012)",254,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.012, 0.013000000000000001)",151,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.013000000000000001, 0.014)",97,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.014, 0.015)",33,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.015, 0.016)",13,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.016, 0.017)",9,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.017, 0.018000000000000002)",3,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2016B,"[200.0, 250.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.0, 0.001)",2,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.002, 0.003)",3,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.003, 0.004)",6,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.004, 0.005)",7,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.005, 0.006)",11,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.006, 0.007)",41,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.007, 0.008)",646,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.008, 0.009000000000000001)",11073,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.009000000000000001, 0.01)",19537,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.01, 0.011)",822,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.011, 0.012)",362,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.012, 0.013000000000000001)",310,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.013000000000000001, 0.014)",217,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.014, 0.015)",127,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.015, 0.016)",57,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.016, 0.017)",29,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.017, 0.018000000000000002)",15,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.018000000000000002, 0.019)",4,,
SinglePhoton_Run2016B,"[250.0, 300.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.0, 0.001)",1,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.001, 0.002)",2,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.003, 0.004)",2,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.004, 0.005)",6,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.005, 0.006)",5,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.006, 0.007)",19,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.007, 0.008)",325,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.008, 0.009000000000000001)",6924,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.009000000000000001, 0.01)",12624,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.01, 0.011)",445,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.011, 0.012)",230,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.012, 0.013000000000000001)",354,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.013000000000000001, 0.014)",364,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.014, 0.015)",259,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.015, 0.016)",151,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.016, 0.017)",85,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.017, 0.018000000000000002)",24,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.018000000000000002, 0.019)",12,,
SinglePhoton_Run2016B,"[300.0, 400.0)","[0.019, 0.02)",5,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.003, 0.004)",1,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.004, 0.005)",0,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.005, 0.006)",2,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.006, 0.007)",6,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.007, 0.008)",52,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.008, 0.009000000000000001)",1655,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.009000000000000001, 0.01)",3183,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.01, 0.011)",89,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.011, 0.012)",39,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.012, 0.013000000000000001)",82,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.013000000000000001, 0.014)",69,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.014, 0.015)",49,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.015, 0.016)",36,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.016, 0.017)",15,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.017, 0.018000000000000002)",11,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.018000000000000002, 0.019)",2,,
SinglePhoton_Run2016B,"[400.0, 500.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.004, 0.005)",0,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.005, 0.006)",0,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.006, 0.007)",1,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.007, 0.008)",10,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.008, 0.009000000000000001)",488,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.009000000000000001, 0.01)",1042,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.01, 0.011)",22,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.011, 0.012)",5,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.012, 0.013000000000000001)",19,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.013000000000000001, 0.014)",21,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.014, 0.015)",18,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.015, 0.016)",12,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.016, 0.017)",2,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.017, 0.018000000000000002)",0,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.018000000000000002, 0.019)",1,,
SinglePhoton_Run2016B,"[500.0, 600.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.004, 0.005)",1,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.005, 0.006)",0,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.006, 0.007)",0,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.007, 0.008)",7,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",278,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",571,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.01, 0.011)",16,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.011, 0.012)",3,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",7,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",9,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.014, 0.015)",2,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.015, 0.016)",2,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.016, 0.017)",1,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",0,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2016B,"[600.0, 1000.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.003, 0.004)",1,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.004, 0.005)",6,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.005, 0.006)",7,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.006, 0.007)",18,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.007, 0.008)",207,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.008, 0.009000000000000001)",3424,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.009000000000000001, 0.01)",6100,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.01, 0.011)",249,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.011, 0.012)",120,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.012, 0.013000000000000001)",61,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.013000000000000001, 0.014)",37,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.014, 0.015)",13,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.015, 0.016)",5,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.016, 0.017)",3,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.017, 0.018000000000000002)",0,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2016C,"[200.0, 250.0)","[0.019, 0.02)",1,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.002, 0.003)",1,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.003, 0.004)",3,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.004, 0.005)",1,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.005, 0.006)",5,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.006, 0.007)",12,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.007, 0.008)",273,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.008, 0.009000000000000001)",4832,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.009000000000000001, 0.01)",8790,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.01, 0.011)",346,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.011, 0.012)",189,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.012, 0.013000000000000001)",153,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.013000000000000001, 0.014)",126,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.014, 0.015)",53,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.015, 0.016)",29,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.016, 0.017)",15,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.017, 0.018000000000000002)",9,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.018000000000000002, 0.019)",2,,
SinglePhoton_Run2016C,"[250.0, 300.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.003, 0.004)",1,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.004, 0.005)",1,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.005, 0.006)",3,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.006, 0.007)",11,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.007, 0.008)",121,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.008, 0.009000000000000001)",2989,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.009000000000000001, 0.01)",5649,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.01, 0.011)",203,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.011, 0.012)",112,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.012, 0.013000000000000001)",150,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.013000000000000001, 0.014)",158,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.014, 0.015)",110,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.015, 0.016)",63,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.016, 0.017)",35,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.017, 0.018000000000000002)",17,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.018000000000000002, 0.019)",6,,
SinglePhoton_Run2016C,"[300.0, 400.0)","[0.019, 0.02)",1,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.001, 0.002)",1,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.003, 0.004)",1,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.004, 0.005)",1,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.005, 0.006)",0,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.006, 0.007)",4,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.007, 0.008)",23,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.008, 0.009000000000000001)",727,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.009000000000000001, 0.01)",1417,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.01, 0.011)",37,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.011, 0.012)",22,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.012, 0.013000000000000001)",31,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.013000000000000001, 0.014)",37,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.014, 0.015)",24,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.015, 0.016)",20,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.016, 0.017)",10,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.017, 0.018000000000000002)",4,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.018000000000000002, 0.019)",1,,
SinglePhoton_Run2016C,"[400.0, 500.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.002, 0.003)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.003, 0.004)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.004, 0.005)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.005, 0.006)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.006, 0.007)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.007, 0.008)",2,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.008, 0.009000000000000001)",221,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.009000000000000001, 0.01)",481,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.01, 0.011)",3,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.011, 0.012)",5,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.012, 0.013000000000000001)",6,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.013000000000000001, 0.014)",9,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.014, 0.015)",4,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.015, 0.016)",1,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.016, 0.017)",1,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.017, 0.018000000000000002)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2016C,"[500.0, 600.0)","[0.019, 0.02)",1,,
